module	arm	gene	rank	direction	source_dataset_or_table	selection_rule	scoring_rule	source_script	source_script_sha256	version_status	source_sha256
RIF_immune	up	AC018682.1	13	up	analysis/03_rif/round5_maximal/tables/rif_directional_signature_genes_round5.csv	round5 exported rif_up column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
RIF_immune	up	TET2-AS1	14	up	analysis/03_rif/round5_maximal/tables/rif_directional_signature_genes_round5.csv	round5 exported rif_up column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
RIF_immune	up	AL365356.1	15	up	analysis/03_rif/round5_maximal/tables/rif_directional_signature_genes_round5.csv	round5 exported rif_up column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
RIF_immune	up	AC002558.2	16	up	analysis/03_rif/round5_maximal/tables/rif_directional_signature_genes_round5.csv	round5 exported rif_up column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
RIF_immune	up	AIRN	17	up	analysis/03_rif/round5_maximal/tables/rif_directional_signature_genes_round5.csv	round5 exported rif_up column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
RIF_immune	up	TOX2	18	up	analysis/03_rif/round5_maximal/tables/rif_directional_signature_genes_round5.csv	round5 exported rif_up column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
RIF_immune	up	AC010727.1	19	up	analysis/03_rif/round5_maximal/tables/rif_directional_signature_genes_round5.csv	round5 exported rif_up column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
RIF_immune	up	EPYC	20	up	analysis/03_rif/round5_maximal/tables/rif_directional_signature_genes_round5.csv	round5 exported rif_up column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
RIF_immune	up	AL132989.1	21	up	analysis/03_rif/round5_maximal/tables/rif_directional_signature_genes_round5.csv	round5 exported rif_up column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
RIF_immune	up	AC006460.1	22	up	analysis/03_rif/round5_maximal/tables/rif_directional_signature_genes_round5.csv	round5 exported rif_up column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
RIF_immune	up	AC006238.1	23	up	analysis/03_rif/round5_maximal/tables/rif_directional_signature_genes_round5.csv	round5 exported rif_up column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
RIF_immune	up	LINC00891	24	up	analysis/03_rif/round5_maximal/tables/rif_directional_signature_genes_round5.csv	round5 exported rif_up column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
RIF_immune	up	AC093484.4	25	up	analysis/03_rif/round5_maximal/tables/rif_directional_signature_genes_round5.csv	round5 exported rif_up column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
RIF_immune	up	CD44-AS1	26	up	analysis/03_rif/round5_maximal/tables/rif_directional_signature_genes_round5.csv	round5 exported rif_up column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
RIF_immune	up	AC092140.1	27	up	analysis/03_rif/round5_maximal/tables/rif_directional_signature_genes_round5.csv	round5 exported rif_up column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
RIF_immune	up	HEG1	28	up	analysis/03_rif/round5_maximal/tables/rif_directional_signature_genes_round5.csv	round5 exported rif_up column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
RIF_immune	up	AL442067.2	29	up	analysis/03_rif/round5_maximal/tables/rif_directional_signature_genes_round5.csv	round5 exported rif_up column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
RIF_immune	up	AL121928.1	30	up	analysis/03_rif/round5_maximal/tables/rif_directional_signature_genes_round5.csv	round5 exported rif_up column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
RIF_immune	up	AC009152.1	31	up	analysis/03_rif/round5_maximal/tables/rif_directional_signature_genes_round5.csv	round5 exported rif_up column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
RIF_immune	up	AC025175.1	32	up	analysis/03_rif/round5_maximal/tables/rif_directional_signature_genes_round5.csv	round5 exported rif_up column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
RIF_immune	up	AC009951.5	33	up	analysis/03_rif/round5_maximal/tables/rif_directional_signature_genes_round5.csv	round5 exported rif_up column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
RIF_immune	up	AC100830.2	34	up	analysis/03_rif/round5_maximal/tables/rif_directional_signature_genes_round5.csv	round5 exported rif_up column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
RIF_immune	up	AC009152.6	35	up	analysis/03_rif/round5_maximal/tables/rif_directional_signature_genes_round5.csv	round5 exported rif_up column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
RIF_immune	up	AC007622.2	36	up	analysis/03_rif/round5_maximal/tables/rif_directional_signature_genes_round5.csv	round5 exported rif_up column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
RIF_immune	up	AC008871.1	37	up	analysis/03_rif/round5_maximal/tables/rif_directional_signature_genes_round5.csv	round5 exported rif_up column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
RIF_immune	up	TRA2A	38	up	analysis/03_rif/round5_maximal/tables/rif_directional_signature_genes_round5.csv	round5 exported rif_up column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
RIF_immune	up	SNX22	39	up	analysis/03_rif/round5_maximal/tables/rif_directional_signature_genes_round5.csv	round5 exported rif_up column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
RIF_immune	up	PCDH9-AS2	40	up	analysis/03_rif/round5_maximal/tables/rif_directional_signature_genes_round5.csv	round5 exported rif_up column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
RIF_immune	down	MT-ATP8	1	down	analysis/03_rif/round5_maximal/tables/rif_directional_signature_genes_round5.csv	round5 exported rif_down column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
RIF_immune	down	AL390955.2	2	down	analysis/03_rif/round5_maximal/tables/rif_directional_signature_genes_round5.csv	round5 exported rif_down column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
RIF_immune	down	WDR72	3	down	analysis/03_rif/round5_maximal/tables/rif_directional_signature_genes_round5.csv	round5 exported rif_down column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
RIF_immune	down	RGS5	4	down	analysis/03_rif/round5_maximal/tables/rif_directional_signature_genes_round5.csv	round5 exported rif_down column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
RIF_immune	down	MTNR1A	5	down	analysis/03_rif/round5_maximal/tables/rif_directional_signature_genes_round5.csv	round5 exported rif_down column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
RIF_immune	down	CLDN1	6	down	analysis/03_rif/round5_maximal/tables/rif_directional_signature_genes_round5.csv	round5 exported rif_down column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
RIF_immune	down	MOCOS	7	down	analysis/03_rif/round5_maximal/tables/rif_directional_signature_genes_round5.csv	round5 exported rif_down column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
RIF_immune	down	TNFRSF11B	8	down	analysis/03_rif/round5_maximal/tables/rif_directional_signature_genes_round5.csv	round5 exported rif_down column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
RIF_immune	down	MFSD4A	9	down	analysis/03_rif/round5_maximal/tables/rif_directional_signature_genes_round5.csv	round5 exported rif_down column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
RIF_immune	down	HNF1B	10	down	analysis/03_rif/round5_maximal/tables/rif_directional_signature_genes_round5.csv	round5 exported rif_down column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
RIF_immune	down	ACE	11	down	analysis/03_rif/round5_maximal/tables/rif_directional_signature_genes_round5.csv	round5 exported rif_down column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
RIF_immune	down	AC243571.2	12	down	analysis/03_rif/round5_maximal/tables/rif_directional_signature_genes_round5.csv	round5 exported rif_down column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
RIF_immune	down	LINC02223	13	down	analysis/03_rif/round5_maximal/tables/rif_directional_signature_genes_round5.csv	round5 exported rif_down column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
RIF_immune	down	DIPK1C	14	down	analysis/03_rif/round5_maximal/tables/rif_directional_signature_genes_round5.csv	round5 exported rif_down column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
RIF_immune	down	AC009413.2	15	down	analysis/03_rif/round5_maximal/tables/rif_directional_signature_genes_round5.csv	round5 exported rif_down column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
RIF_immune	down	MMP10	16	down	analysis/03_rif/round5_maximal/tables/rif_directional_signature_genes_round5.csv	round5 exported rif_down column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
RIF_immune	down	ZNF93	17	down	analysis/03_rif/round5_maximal/tables/rif_directional_signature_genes_round5.csv	round5 exported rif_down column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
RIF_immune	down	AC007448.5	18	down	analysis/03_rif/round5_maximal/tables/rif_directional_signature_genes_round5.csv	round5 exported rif_down column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
RIF_immune	down	AC090015.1	19	down	analysis/03_rif/round5_maximal/tables/rif_directional_signature_genes_round5.csv	round5 exported rif_down column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
RIF_immune	down	AL583785.1	20	down	analysis/03_rif/round5_maximal/tables/rif_directional_signature_genes_round5.csv	round5 exported rif_down column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
RIF_immune	down	RPS6KA5	21	down	analysis/03_rif/round5_maximal/tables/rif_directional_signature_genes_round5.csv	round5 exported rif_down column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
RIF_immune	down	LIMS4	22	down	analysis/03_rif/round5_maximal/tables/rif_directional_signature_genes_round5.csv	round5 exported rif_down column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
RIF_immune	down	HNF1A-AS1	23	down	analysis/03_rif/round5_maximal/tables/rif_directional_signature_genes_round5.csv	round5 exported rif_down column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
RIF_immune	down	PCSK1N	24	down	analysis/03_rif/round5_maximal/tables/rif_directional_signature_genes_round5.csv	round5 exported rif_down column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
RIF_immune	down	LINC01510	25	down	analysis/03_rif/round5_maximal/tables/rif_directional_signature_genes_round5.csv	round5 exported rif_down column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
RIF_immune	down	AC103718.1	26	down	analysis/03_rif/round5_maximal/tables/rif_directional_signature_genes_round5.csv	round5 exported rif_down column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
RIF_immune	down	CLVS1	27	down	analysis/03_rif/round5_maximal/tables/rif_directional_signature_genes_round5.csv	round5 exported rif_down column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
RIF_immune	down	LINC01541	28	down	analysis/03_rif/round5_maximal/tables/rif_directional_signature_genes_round5.csv	round5 exported rif_down column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
RIF_immune	down	LINC00857	29	down	analysis/03_rif/round5_maximal/tables/rif_directional_signature_genes_round5.csv	round5 exported rif_down column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
RIF_immune	down	LINC02315	30	down	analysis/03_rif/round5_maximal/tables/rif_directional_signature_genes_round5.csv	round5 exported rif_down column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
